Compound,Element,Anion,MW (g/mol),Temp (°C),Mass %,Molarity (M),log S,g/100mL H2O,Source
NH4Br,NH4,Br,97.94,100,57.4,5.860731059832551,0.7679517927157743,134.7417840375587,CRC
(NH4)2C2O4,NH4,C2O4,124.1,0,2.31,0.18614020950846094,-0.7301598016065854,2.3646227863650324,CRC
(NH4)2C2O4,NH4,C2O4,124.1,10,3.11,0.2506043513295729,-0.6010113924718923,3.2098255753947775,CRC
(NH4)2C2O4,NH4,C2O4,124.1,20,4.25,0.34246575342465757,-0.4653828514484183,4.438642297650131,CRC
(NH4)2C2O4,NH4,C2O4,124.1,25,4.94,0.3980660757453667,-0.40004483257508283,5.196717862402694,CRC
(NH4)2C2O4,NH4,C2O4,124.1,30,5.73,0.4617244157937148,-0.3356171595313398,6.078285774901878,CRC
(NH4)2C2O4,NH4,C2O4,124.1,40,7.56,0.6091861402095085,-0.21524998599752332,8.178277801817396,CRC
(NH4)2C2O4,NH4,C2O4,124.1,50,9.73,0.7840451248992749,-0.10565894123037785,10.778774786750859,CRC
(NH4)2C2O4,NH4,C2O4,124.1,60,12.2,0.9830781627719581,-0.0074119508239815805,13.895216400911162,CRC
(NH4)2C2O4,NH4,C2O4,124.1,70,15.1,1.216760676873489,0.0852051657944396,17.785630153121318,CRC
(NH4)2C2O4,NH4,C2O4,124.1,80,18.3,1.4746172441579373,0.16867930823169966,22.399020807833537,CRC
(NH4)2C2O4,NH4,C2O4,124.1,90,21.8,1.7566478646253023,0.244684712105875,27.877237851662404,CRC
(NH4)2C2O4,NH4,C2O4,124.1,100,25.7,2.0709105560032235,0.3161613418325648,34.58950201884253,CRC
NH4Cl,NH4,Cl,53.49,0,22.92,4.284913067863152,0.6319420154003353,29.735339906590557,CRC
NH4Cl,NH4,Cl,53.49,10,25.12,4.696204898111796,0.6717470371701415,33.54700854700855,CRC
NH4Cl,NH4,Cl,53.49,20,27.27,5.098149186763881,0.7074125400466128,37.49484394335212,CRC
NH4Cl,NH4,Cl,53.49,25,28.34,5.2981865769302665,0.7241272480164245,39.547864917666764,CRC
NH4Cl,NH4,Cl,53.49,30,29.39,5.494484950458029,0.7399269881775955,41.622999575131004,CRC
NH4Cl,NH4,Cl,53.49,40,31.46,5.881473172555618,0.7694861203922511,45.90020426028597,CRC
NH4Cl,NH4,Cl,53.49,50,33.5,6.26285286969527,0.7967722091418282,50.37593984962406,CRC
NH4Cl,NH4,Cl,53.49,60,35.49,6.634885025238363,0.8218334014525759,55.01472639900791,CRC
NH4Cl,NH4,Cl,53.49,70,37.46,7.003178164142831,0.8452951751442016,59.89766549408379,CRC
NH4Cl,NH4,Cl,53.49,80,39.4,7.365862778089363,0.8672236239305571,65.01650165016501,CRC
NH4Cl,NH4,Cl,53.49,90,41.33,7.726677883716581,0.8879928073866911,70.44486108743821,CRC
NH4Cl,NH4,Cl,53.49,100,43.24,8.083753972705178,0.9076130873862557,76.18040873854828,CRC
NH4ClO4,NH4,ClO4,117.49,0,10.8,0.91922716826964,-0.0365771483153953,12.10762331838565,CRC
NH4ClO4,NH4,ClO4,117.49,10,14.1,1.2001021363520301,0.07921820885303493,16.41443538998836,CRC
NH4ClO4,NH4,ClO4,117.49,20,17.8,1.5150225551110734,0.180419098506549,21.65450121654501,CRC
NH4ClO4,NH4,ClO4,117.49,25,19.7,1.6767384458251766,0.2244653223592479,24.533001245330013,CRC
NH4ClO4,NH4,ClO4,117.49,30,21.7,1.8469656992084433,0.26645883004618454,27.713920817369093,CRC
NH4ClO4,NH4,ClO4,117.49,40,25.8,2.19593156864414,0.34161880216088514,34.77088948787062,CRC
NH4ClO4,NH4,ClO4,117.49,50,29.8,2.5363860754106735,0.40421536027391025,42.45014245014245,CRC
NH4ClO4,NH4,ClO4,117.49,60,33.6,2.85981785683888,0.45633837358749907,50.602409638554214,CRC
NH4ClO4,NH4,ClO4,117.49,70,37.3,3.174738275597923,0.5017079280063426,59.48963317384369,CRC
NH4ClO4,NH4,ClO4,117.49,80,40.7,3.464124606349477,0.5395935054228751,68.63406408094436,CRC
NH4ClO4,NH4,ClO4,117.49,90,43.8,3.72797684909354,0.5714732067017545,77.93594306049822,CRC
NH4ClO4,NH4,ClO4,117.49,100,46.6,3.9662950038301132,0.5983850128876551,87.26591760299625,CRC
NH4F,NH4,F,37.04,0,41.7,11.258099352051836,1.051465076963861,71.52658662092625,CRC
NH4F,NH4,F,37.04,10,43.2,11.663066954643629,1.0668127688050153,76.05633802816902,CRC
NH4F,NH4,F,37.04,20,44.7,12.068034557235421,1.0816365451220398,80.83182640144666,CRC
NH4F,NH4,F,37.04,25,45.5,12.28401727861771,1.0893404186472158,83.4862385321101,CRC
NH4F,NH4,F,37.04,30,46.3,12.5,1.0969100130080565,86.21973929236499,CRC
NH4F,NH4,F,37.04,40,47.8,12.904967602591793,1.1107569186022221,91.57088122605363,CRC
NH4F,NH4,F,37.04,50,49.3,13.309935205183585,1.1241759412673333,97.2386587771203,CRC
NH4F,NH4,F,37.04,60,50.9,13.741900647948164,1.1380468043268621,103.66598778004074,CRC
NH4F,NH4,F,37.04,70,52.5,14.173866090712743,1.1514883253960602,110.52631578947368,CRC
NH4F,NH4,F,37.04,80,54.1,14.605831533477323,1.1645262870966726,117.86492374727669,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,0,25.2,1.5852047556142668,0.20008536654755205,33.68983957219251,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,10,29.0,1.8242435679687992,0.2610828236649641,40.84507042253521,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,20,32.7,2.05699188526137,0.31323257842629404,48.5884101040119,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,25,34.5,2.170220796376675,0.3365039208392821,52.67175572519084,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,30,36.3,2.2834497074919797,0.3585914508021205,56.985871271585545,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,40,39.7,2.4973265395986664,0.39747533252912304,65.8374792703151,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,50,43.1,2.7112033717053534,0.4331620959267396,75.7469244288225,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,60,46.2,2.906208718626156,0.46332680132213344,85.8736059479554,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,70,49.3,3.1012140655469587,0.49153174504323804,97.2386587771203,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,80,52.2,3.2836384223438384,0.5163553287682701,109.2050209205021,CRC
NH4H2AsO4,NH4,H2AsO4,158.97,90,55.0,3.459772284078757,0.5390475152602519,122.22222222222223,CRC
NH4H2PO4,NH4,H2PO4,115.03,0,17.8,1.5474224115448143,0.18960888251754834,21.65450121654501,CRC
NH4H2PO4,NH4,H2PO4,115.03,10,22.0,1.9125445535947143,0.2816115610308606,28.205128205128204,CRC
NH4H2PO4,NH4,H2PO4,115.03,20,26.4,2.295053464313657,0.36079280707848543,35.869565217391305,CRC
NH4H2PO4,NH4,H2PO4,115.03,25,28.8,2.5036946883421716,0.39858136796788524,40.44943820224719,CRC
NH4H2PO4,NH4,H2PO4,115.03,30,31.2,2.712335912370686,0.43334347422709724,45.348837209302324,CRC
NH4H2PO4,NH4,H2PO4,115.03,40,36.2,3.1470051290967573,0.4978974507418201,56.73981191222572,CRC
NH4H2PO4,NH4,H2PO4,115.03,50,41.6,3.6164478831609146,0.5582822108353971,71.23287671232877,CRC
NH4H2PO4,NH4,H2PO4,115.03,60,47.2,4.103277405894114,0.6131308788427421,89.3939393939394,CRC
NH4H2PO4,NH4,H2PO4,115.03,70,53.0,4.607493697296357,0.6634647498094435,112.76595744680851,CRC
NH4H2PO4,NH4,H2PO4,115.03,80,59.2,5.146483526036686,0.7115105869315742,145.09803921568627,CRC
NH4H2PO4,NH4,H2PO4,115.03,90,65.7,5.711553507780579,0.7567542497684352,191.54518950437318,CRC
NH4H2PO4,NH4,H2PO4,115.03,100,72.4,6.294010258193515,0.7989274464058013,262.31884057971024,CRC
NH4HCO3,NH4,HCO3,79.06,0,10.6,1.3407538578294966,0.12734905525781842,11.856823266219239,CRC
NH4HCO3,NH4,HCO3,79.06,10,13.7,1.7328611181381228,0.2387637571494549,15.874855156431055,CRC
NH4HCO3,NH4,HCO3,79.06,20,17.6,2.226157348848975,0.34755585780719794,21.359223300970875,CRC
NH4HCO3,NH4,HCO3,79.06,25,19.9,2.5170756387553754,0.4008962664027548,24.84394506866417,CRC
NH4HCO3,NH4,HCO3,79.06,30,22.4,2.8332911712623323,0.452291208327211,28.8659793814433,CRC
NH4HCO3,NH4,HCO3,79.06,40,27.9,3.5289653427776373,0.5476473932666457,38.69625520110957,CRC
NH4HCO3,NH4,HCO3,79.06,50,34.2,4.325828484695168,0.6360692960491832,51.975683890577514,CRC
NH4HCO3,NH4,HCO3,79.06,60,41.4,5.236529218315203,0.7190435311139471,70.64846416382252,CRC
NH4HCO3,NH4,HCO3,79.06,70,49.3,6.235770301037187,0.7948901092702781,97.2386587771203,CRC
NH4HCO3,NH4,HCO3,79.06,80,58.1,7.348848975461674,0.866219322383379,138.6634844868735,CRC
NH4HCO3,NH4,HCO3,79.06,90,67.6,8.55046799898811,0.931989885934684,208.64197530864192,CRC
NH4HCO3,NH4,HCO3,79.06,100,78.0,9.86592461421705,0.9941377926835285,354.54545454545456,CRC
(NH4)2HPO4,NH4,HPO4,132.06,0,36.4,2.756322883537786,0.4403300907120644,57.23270440251572,CRC
(NH4)2HPO4,NH4,HPO4,132.06,10,38.2,2.892624564591852,0.4612920699747171,61.81229773462784,CRC
(NH4)2HPO4,NH4,HPO4,132.06,20,40.0,3.0289262456459185,0.48128869839097077,66.66666666666667,CRC
(NH4)2HPO4,NH4,HPO4,132.06,25,41.0,3.1046494017870665,0.49201256378274394,69.49152542372882,CRC
(NH4)2HPO4,NH4,HPO4,132.06,30,42.0,3.1803725579282145,0.5024779974609088,72.41379310344827,CRC
(NH4)2HPO4,NH4,HPO4,132.06,40,44.1,3.339391185824625,0.5236672965308469,78.89087656529517,CRC
(NH4)2HPO4,NH4,HPO4,132.06,50,46.2,3.498409813721036,0.543870682619134,85.8736059479554,CRC
(NH4)2HPO4,NH4,HPO4,132.06,60,48.5,3.672573072845676,0.564970445665272,94.1747572815534,CRC
(NH4)2HPO4,NH4,HPO4,132.06,70,50.9,3.854308647584431,0.5859464893997671,103.66598778004074,CRC
(NH4)2HPO4,NH4,HPO4,132.06,80,53.3,4.036044222323186,0.6059559160895807,114.13276231263383,CRC
(NH4)2HPO4,NH4,HPO4,132.06,90,55.9,4.232924428290171,0.6266405149494317,126.75736961451247,CRC
(NH4)2HPO4,NH4,HPO4,132.06,100,58.6,4.437376949871271,0.6471263230810991,141.54589371980677,CRC
NH4I,NH4,I,144.94,0,60.7,4.187939837174003,0.6220004340929981,154.4529262086514,CRC
NH4I,NH4,I,144.94,10,62.1,4.284531530288395,0.6319033431943207,163.85224274406332,CRC
NH4I,NH4,I,144.94,20,63.4,4.374223816751759,0.6409010008994732,173.224043715847,CRC
NH4I,NH4,I,144.94,25,64.0,4.4156202566579275,0.6449917170016277,177.77777777777777,CRC
NH4I,NH4,I,144.94,30,64.6,4.457016696564096,0.6490442610128246,182.48587570621464,CRC
NH4I,NH4,I,144.94,40,65.8,4.539809576376432,0.6570376366316961,192.39766081871343,CRC
NH4I,NH4,I,144.94,50,66.8,4.608803642886712,0.6635882054932862,201.2048192771084,CRC
NH4I,NH4,I,144.94,60,67.8,4.677797709396992,0.6700414368848039,210.5590062111801,CRC
NH4I,NH4,I,144.94,70,68.7,4.7398923692562445,0.6757684800772911,219.48881789137383,CRC
NH4I,NH4,I,144.94,80,69.6,4.801987029115496,0.6814209826283026,228.94736842105254,CRC
NH4I,NH4,I,144.94,90,70.4,4.85718228232372,0.6863844021598527,237.83783783783792,CRC
NH4I,NH4,I,144.94,100,71.1,4.905478128880916,0.6906813437475069,246.02076124567466,CRC
NH4IO3,NH4,IO3,192.94,0,3.7,0.1917694620089147,-0.7172205501212517,3.8421599169262723,CRC
NH4IO3,NH4,IO3,192.94,10,4.2,0.21768425417228154,-0.6621729837903463,4.3841336116910234,CRC
NH4IO3,NH4,IO3,192.94,25,5.64,0.29231885560277804,-0.5341431702049045,5.977108944467995,CRC
NH4IO3,NH4,IO3,192.94,60,7.63,0.3954597284129781,-0.40289773623336633,8.260257659413229,CRC
NH4NO2,NH4,NO2,64.04,0,55.7,8.697688944409743,0.9394038719264667,125.73363431151242,CRC
NH4NO2,NH4,NO2,64.04,10,59.0,9.212991880074952,0.964400688394882,143.90243902439025,CRC
NH4NO2,NH4,NO2,64.04,20,64.9,10.134291068082447,1.005793373553107,184.90028490028496,CRC
NH4NO2,NH4,NO2,64.04,30,68.8,10.743285446595877,1.0311371149882491,220.5128205128205,CRC
NH4NO3,NH4,NO3,80.04,0,54.0,6.746626686656671,0.8290866798587947,117.3913043478261,CRC
NH4NO3,NH4,NO3,80.04,10,60.1,7.508745627186406,0.8755673920385656,150.6265664160401,CRC
NH4NO3,NH4,NO3,80.04,20,65.5,8.183408295852074,0.9129342200276093,189.85507246376812,CRC
NH4NO3,NH4,NO3,80.04,25,68.0,8.495752123938031,0.9292018327420625,212.5,CRC
NH4NO3,NH4,NO3,80.04,30,70.3,8.783108445777112,0.9436482450556501,236.7003367003367,CRC
NH4NO3,NH4,NO3,80.04,40,74.3,9.282858570714643,0.9676817337964015,289.10505836575874,CRC
NH4NO3,NH4,NO3,80.04,50,77.7,9.707646176911544,0.9871139388367405,348.43049327354265,CRC
NH4NO3,NH4,NO3,80.04,60,80.8,10.09495252373813,1.0041042808104124,420.83333333333326,CRC
NH4NO3,NH4,NO3,80.04,70,83.4,10.419790104947525,1.0178589706735648,502.40963855421705,CRC
NH4NO3,NH4,NO3,80.04,80,85.8,10.719640179910044,1.0301802078845317,604.225352112676,CRC
NH4NO3,NH4,NO3,80.04,90,88.2,11.019490254872563,1.042161505167646,747.4576271186443,CRC
NH4NO3,NH4,NO3,80.04,100,90.3,11.281859070464767,1.052380670349332,930.9278350515461,CRC
(NH4)3PO4,NH4,PO4,149.09,0,15.5,1.039640485612717,0.016883183425976993,18.34319526627219,CRC
(NH4)2S2O5,NH4,S2O5,196.2,0,65.5,3.3384301732925588,0.5235422969478534,189.85507246376812,CRC
(NH4)2S2O5,NH4,S2O5,196.2,10,67.9,3.4607543323139653,0.539170771236572,211.5264797507789,CRC
(NH4)2S2O5,NH4,S2O5,196.2,20,69.8,3.557594291539246,0.5511564195792314,231.1258278145695,CRC
(NH4)2S2O5,NH4,S2O5,196.2,25,70.5,3.593272171253823,0.555490113947469,238.98305084745763,CRC
(NH4)2S2O5,NH4,S2O5,196.2,30,71.3,3.634046890927625,0.5603905268079359,248.4320557491289,CRC
(NH4)2S2O5,NH4,S2O5,196.2,40,72.3,3.685015290519878,0.5664392942506011,261.0108303249097,CRC
(NH4)2S2O5,NH4,S2O5,196.2,50,72.9,3.7155963302752295,0.5700285252740449,269.0036900369005,CRC
(NH4)2S2O5,NH4,S2O5,196.2,60,73.1,3.72579001019368,0.5712183739139307,271.7472118959107,CRC
(NH4)2S2O8,NH4,S2O8,228.2,0,37.0,1.621384750219106,0.2098860839847992,58.73015873015873,CRC
(NH4)2S2O8,NH4,S2O8,228.2,10,40.45,1.7725679228746714,0.2486028858660953,67.92611251049539,CRC
(NH4)2S2O8,NH4,S2O8,228.2,20,43.84,1.921121822962314,0.283554905394117,78.06267806267807,CRC
(NH4)2S2O8,NH4,S2O8,228.2,25,45.49,1.993426818580193,0.2996002967477594,83.452577508714,CRC
(NH4)2S2O8,NH4,S2O8,228.2,30,47.11,2.0644171779141107,0.31479746415603793,89.07165815844205,CRC
(NH4)2S2O8,NH4,S2O8,228.2,40,50.25,2.2020157756354077,0.3428204260103307,101.00502512562814,CRC
(NH4)2S2O8,NH4,S2O8,228.2,50,53.28,2.3347940403155127,0.3682485760800488,114.04109589041096,CRC
(NH4)2S2O8,NH4,S2O8,228.2,60,56.23,2.4640666082383875,0.39165244342720706,128.4669865204478,CRC
(NH4)2S2O8,NH4,S2O8,228.2,70,59.13,2.5911481156879934,0.4134922389169099,144.67824810374358,CRC
(NH4)2S2O8,NH4,S2O8,228.2,80,62.0,2.716914986853637,0.43407604941605804,163.1578947368421,CRC
NH4SCN,NH4,SCN,76.12,0,64.4,8.460325801366263,0.9273870877448293,180.89887640449444,CRC
NH4SCN,NH4,SCN,76.12,30,81.1,10.654230162900683,1.0275220745961733,429.10052910052895,CRC
(NH4)2SO3,NH4,SO3,116.14,0,32.2,2.772515929051145,0.44287404999852553,47.492625368731574,CRC
(NH4)2SO3,NH4,SO3,116.14,10,34.9,3.0049939727914587,0.4778436052618745,53.60983102918587,CRC
(NH4)2SO3,NH4,SO3,116.14,20,37.7,3.24608231444808,0.5113595285084874,60.513643659711086,CRC
(NH4)2SO3,NH4,SO3,116.14,25,39.1,3.3666264852763907,0.5271949356985615,64.20361247947454,CRC
(NH4)2SO3,NH4,SO3,116.14,30,40.6,3.495780954021009,0.5435442118798888,68.35016835016835,CRC
(NH4)2SO3,NH4,SO3,116.14,40,43.7,3.762700189426554,0.5754996152731164,77.61989342806395,CRC
(NH4)2SO3,NH4,SO3,116.14,50,47.0,4.046840020664715,0.607116036238412,88.67924528301887,CRC
(NH4)2SO3,NH4,SO3,116.14,60,50.6,4.356810745651799,0.6391686951424936,102.42914979757086,CRC
(NH4)2SO3,NH4,SO3,116.14,70,54.5,4.6926123643878075,0.6714146805793371,119.78021978021978,CRC
(NH4)2SO3,NH4,SO3,116.14,80,58.9,5.071465472705356,0.7051334730897962,143.30900243309003,CRC
(NH4)2SO4,NH4,SO4,132.14,0,41.3,3.125472983199637,0.49491574918410197,70.35775127768314,CRC
(NH4)2SO4,NH4,SO4,132.14,10,42.1,3.186014832753141,0.5032477933633692,72.71157167530225,CRC
(NH4)2SO4,NH4,SO4,132.14,20,42.9,3.246556682306645,0.5114229897124252,75.13134851138354,CRC
(NH4)2SO4,NH4,SO4,132.14,25,43.3,3.276827607083397,0.5154535938810664,76.3668430335097,CRC
(NH4)2SO4,NH4,SO4,132.14,30,43.8,3.314666263054337,0.5204398080318005,77.93594306049822,CRC
(NH4)2SO4,NH4,SO4,132.14,40,44.7,3.3827758438020283,0.5292732206596373,80.83182640144666,CRC
(NH4)2SO4,NH4,SO4,132.14,50,45.6,3.4508854245497202,0.5379305401921359,83.82352941176471,CRC
(NH4)2SO4,NH4,SO4,132.14,60,46.6,3.5265627364916003,0.5473516142177011,87.26591760299625,CRC
(NH4)2SO4,NH4,SO4,132.14,70,47.5,3.594672317239292,0.5556593071525675,90.47619047619048,CRC
(NH4)2SO4,NH4,SO4,132.14,80,48.5,3.670349629181172,0.5647074361299647,94.1747572815534,CRC
(NH4)2SO4,NH4,SO4,132.14,90,49.5,3.7460269411230516,0.5735708964612697,98.01980198019803,CRC
(NH4)2SO4,NH4,SO4,132.14,100,50.5,3.8217042530649317,0.5822570756463623,102.02020202020202,CRC
(NH4)2SeO3,NH4,SeO3,163.04,0,49.0,3.005397448478901,0.4779019133661625,96.07843137254902,CRC
(NH4)2SeO3,NH4,SeO3,163.04,10,51.1,3.134200196270854,0.4961267334723616,104.49897750511248,CRC
(NH4)2SeO3,NH4,SeO3,163.04,20,53.4,3.2752698724239453,0.5152470903662053,114.59227467811158,CRC
(NH4)2SeO3,NH4,SeO3,163.04,25,54.7,3.3550049067713448,0.5256931596710797,120.7505518763797,CRC
(NH4)2SeO3,NH4,SeO3,163.04,30,56.0,3.4347399411187443,0.5358938603438492,127.27272727272727,CRC
(NH4)2SeO3,NH4,SeO3,163.04,40,58.9,3.6126104023552505,0.5578211281247505,143.30900243309003,CRC
(NH4)2SeO3,NH4,SeO3,163.04,50,62.0,3.8027477919528954,0.5800975228359028,163.1578947368421,CRC
(NH4)2SeO3,NH4,SeO3,163.04,60,65.4,4.0112855740922475,0.6032835816619161,189.0173410404625,CRC
(NH4)2SeO3,NH4,SeO3,163.04,70,69.1,4.238223748773307,0.6271838807118472,223.62459546925558,CRC
(NH4)2SeO4,NH4,SeO4,179.04,0,54.02,3.0172028596961575,0.47960451066715726,117.48586341887778,CRC
Na2B4O7,Na,B4O7,201.22,0,1.23,0.06112712454030415,-1.2137660332246232,1.2453174040700619,CRC
Na2B4O7,Na,B4O7,201.22,10,1.71,0.0849816121657887,-1.0706750342718672,1.7397497202156882,CRC
Na2B4O7,Na,B4O7,201.22,20,2.5,0.12424212304939868,-0.9057311359919834,2.5641025641025643,CRC
Na2B4O7,Na,B4O7,201.22,25,3.07,0.15256932710466156,-0.8165327691868346,3.1672340864541417,CRC
Na2B4O7,Na,B4O7,201.22,30,3.82,0.18984196401948114,-0.7216077817523124,3.9717196922437092,CRC
Na2B4O7,Na,B4O7,201.22,40,6.02,0.29917503230295195,-0.5240746534061966,6.405618216641838,CRC
Na2B4O7,Na,B4O7,201.22,50,9.7,0.48205943743166685,-0.3168994103977762,10.741971207087484,CRC
Na2B4O7,Na,B4O7,201.22,60,14.9,0.7404830533744161,-0.130484876251747,17.508813160987074,CRC
Na2B4O7,Na,B4O7,201.22,70,17.1,0.8498161216578869,-0.07067503427186723,20.627261761158024,CRC
Na2B4O7,Na,B4O7,201.22,80,19.9,0.9889672994732134,-0.004818068254314433,24.84394506866417,CRC
Na2B4O7,Na,B4O7,201.22,90,23.5,1.1678759566643475,0.0673967176077152,30.718954248366014,CRC
Na2B4O7,Na,B4O7,201.22,100,28.0,1.391511778153265,0.14348688667819814,38.888888888888886,CRC
NaBr,Na,Br,102.89,0,44.4,4.3152881718339975,0.63500980289213,79.85611510791367,CRC
NaBr,Na,Br,102.89,10,45.9,4.461074934395957,0.6494395183147714,84.84288354898337,CRC
NaBr,Na,Br,102.89,20,47.7,4.636019049470308,0.6661452118176241,91.20458891013385,CRC
NaBr,Na,Br,102.89,25,48.6,4.723491107007484,0.6742631020398037,94.55252918287938,CRC
NaBr,Na,Br,102.89,30,49.6,4.82068228204879,0.6831085092677077,98.41269841269842,CRC
NaBr,Na,Br,102.89,40,51.6,5.015064632131402,0.7002765344047215,106.61157024793388,CRC
NaBr,Na,Br,102.89,50,53.7,5.219166099718145,0.7176011184770658,115.98272138228943,CRC
NaBr,Na,Br,102.89,60,54.1,5.258042569734668,0.7208240978840796,117.86492374727669,CRC
NaBr,Na,Br,102.89,70,54.3,5.277480804742929,0.7224266623663571,118.81838074398249,CRC
NaBr,Na,Br,102.89,80,54.5,5.296919039751191,0.7240233350541527,119.78021978021978,CRC
NaBr,Na,Br,102.89,90,54.7,5.316357274759452,0.725614159110941,120.7505518763797,CRC
NaBr,Na,Br,102.89,100,54.9,5.335795509767713,0.7271991772276022,121.72949002217294,CRC
NaBrO3,Na,BrO3,150.89,0,20.0,1.3254688846179337,0.12236953712581225,25.0,CRC
NaBrO3,Na,BrO3,150.89,10,23.22,1.538869375041421,0.18720175686438612,30.242250586090126,CRC
NaBrO3,Na,BrO3,150.89,20,26.65,1.7661872887533967,0.24703675482442217,36.33265167007499,CRC
NaBrO3,Na,BrO3,150.89,25,28.28,1.8742130028497583,0.27281894658669287,39.43112102621305,CRC
NaBrO3,Na,BrO3,150.89,30,29.86,1.9789250447345752,0.29642934485083766,42.571998859424006,CRC
NaBrO3,Na,BrO3,150.89,40,32.83,2.175757174100338,0.33761042419117115,48.875986303409256,CRC
NaBrO3,Na,BrO3,150.89,50,35.55,2.356020942408377,0.3721791465276162,55.159038013964306,CRC
NaBrO3,Na,BrO3,150.89,60,38.05,2.521704552985619,0.4016942025684227,61.42050040355124,CRC
NaBrO3,Na,BrO3,150.89,70,40.37,2.675458943601299,0.4273982908721454,67.70082173402649,CRC
NaBrO3,Na,BrO3,150.89,80,42.52,2.8179468486977273,0.4499327973130902,73.97355601948504,CRC
NaC2H3O2,Na,C2H3O2,82.03,0,26.5,3.230525417530172,0.5092731623858368,36.054421768707485,CRC
NaC2H3O2,Na,C2H3O2,82.03,10,28.8,3.510910642447885,0.5454197762082598,40.44943820224719,CRC
NaC2H3O2,Na,C2H3O2,82.03,20,31.8,3.8766305010362063,0.5884544084334615,46.62756598240469,CRC
NaC2H3O2,Na,C2H3O2,82.03,25,33.5,4.083871754236255,0.6110720954858742,50.37593984962406,CRC
NaC2H3O2,Na,C2H3O2,82.03,30,35.5,4.327684993295136,0.636255641504123,55.03875968992248,CRC
NaC2H3O2,Na,C2H3O2,82.03,40,39.9,4.864074119224674,0.6870001841357771,66.38935108153078,CRC
NaC2H3O2,Na,C2H3O2,82.03,50,45.1,5.497988540777764,0.7402038303269894,82.14936247723134,CRC
NaC2H3O2,Na,C2H3O2,82.03,70,58.3,7.107155918566378,0.851695843208043,139.8081534772182,CRC
NaC2H3O2,Na,C2H3O2,82.03,80,59.3,7.2290625380958184,0.8590819818132915,145.7002457002457,CRC
NaC2H3O2,Na,C2H3O2,82.03,90,60.5,7.3753504815311475,0.8677826631014978,153.16455696202533,CRC
NaC2H3O2,Na,C2H3O2,82.03,100,61.7,7.521638424966476,0.8763124524822706,161.09660574412533,CRC
Na2C2O4,Na,C2O4,134.0,0,2.62,0.1955223880597015,-0.7088035070450621,2.6904908605463134,CRC
Na2C2O4,Na,C2O4,134.0,10,2.95,0.22014925373134328,-0.6572827823866446,3.039670273055126,CRC
Na2C2O4,Na,C2O4,134.0,20,3.3,0.2462686567164179,-0.6085908584869202,3.4126163391933817,CRC
Na2C2O4,Na,C2O4,134.0,25,3.48,0.2597014925373134,-0.5855255544182267,3.6054703688354746,CRC
Na2C2O4,Na,C2O4,134.0,30,3.65,0.27238805970149255,-0.5648119339083328,3.7882719252724444,CRC
Na2C2O4,Na,C2O4,134.0,40,4.0,0.29850746268656714,-0.5250448070368452,4.166666666666667,CRC
Na2C2O4,Na,C2O4,134.0,50,4.36,0.32537313432835824,-0.48761830909622156,4.558762024257633,CRC
Na2C2O4,Na,C2O4,134.0,60,4.71,0.35149253731343283,-0.4540838912359115,4.942806170637002,CRC
Na2C2O4,Na,C2O4,134.0,70,5.06,0.3776119402985074,-0.4229542815250086,5.3296819043606485,CRC
Na2C2O4,Na,C2O4,134.0,80,5.41,0.4037313432835821,-0.39390753325823813,5.719420657574796,CRC
Na2C2O4,Na,C2O4,134.0,90,5.75,0.4291044776119403,-0.36743695367517715,6.10079575596817,CRC
Na2C2O4,Na,C2O4,134.0,100,6.08,0.45373134328358206,-0.34320121909207274,6.473594548551959,CRC
NaCHO2,Na,CHO2,68.01,0,30.8,4.528745772680487,0.6559779416542644,44.50867052023121,CRC
NaCHO2,Na,CHO2,68.01,20,37.9,5.572709895603587,0.7460664351218925,61.030595813204506,CRC
NaCHO2,Na,CHO2,68.01,30,45.7,6.71960005881488,0.8273434252236704,84.16206261510129,CRC
NaCHO2,Na,CHO2,68.01,40,48.7,7.1607116600499925,0.8549561863684545,94.93177387914231,CRC
NaCHO2,Na,CHO2,68.01,50,50.6,7.44008234083223,0.8715777419936193,102.42914979757086,CRC
NaCHO2,Na,CHO2,68.01,70,52.0,7.645934421408616,0.8834305687886193,108.33333333333333,CRC
NaCHO2,Na,CHO2,68.01,80,53.5,7.866490222026172,0.8957810071750486,115.05376344086021,CRC
NaCHO2,Na,CHO2,68.01,90,55.0,8.087046022643728,0.9077899146480639,122.22222222222223,CRC
